month,temp,prec
Jan,-1.9,73
Feb,-0.3,76
Mar,4.5,92
Apr,9.4,92
May,14.1,104
Jun,17.9,92
Jul,19.9,107
Aug,19.3,92
Sep,15.9,89
Oct,10.2,91
Nov,5.1,82
Dec,0.2,74
