month,temp,prec
Jan,-4.5,69
Feb,-3.1,73
Mar,0.3,71
Apr,4.3,83
May,9.1,100
Jun,12.5,112
Jul,14.6,92
Aug,14,85
Sep,10.8,79
Oct,6,87
Nov,1.2,112
Dec,-2.8,104
