month,temp,prec
Jan,-9.6,42
Feb,-9.8,30
Mar,-4.9,32
Apr,1.1,33
May,7.8,41
Jun,13.4,56
Jul,15.4,76
Aug,13.3,84
Sep,8,61
Oct,2.9,57
Nov,-2.6,53
Dec,-7.3,46
