month,temp,prec
Jan,-3.2,55
Feb,-1.9,51
Mar,1.4,63
Apr,6.5,61
May,10.9,61
Jun,14.9,31
Jul,17.8,8
Aug,17.8,7
Sep,14.2,12
Oct,9,34
Nov,3.9,43
Dec,-0.9,67
