month,temp,prec
Jan,-2.4,61
Feb,0,62
Mar,5.8,102
Apr,12,99
May,17.4,122
Jun,22.6,99
Jul,24.6,117
Aug,23.4,92
Sep,19.6,80
Oct,13.2,71
Nov,6.6,92
Dec,0.3,84
