month,temp,prec
Jan,-6.7,27
Feb,-3.6,30
Mar,2.7,59
Apr,10,89
May,16.2,106
Jun,21.3,117
Jul,23.8,105
Aug,22.5,98
Sep,17.7,97
Oct,11.5,68
Nov,3.3,51
Dec,-4,34
