month,temp,prec
Jan,-42.5,9
Feb,-36.3,7
Mar,-22,6
Apr,-6.3,11
May,6.9,24
Jun,15.7,42
Jul,18.7,49
Aug,15,51
Sep,6.2,32
Oct,-8.7,22
Nov,-29.7,16
Dec,-40.2,11
