month,temp,prec
Jan,3.4,60
Feb,3.6,45
Mar,5.7,46
Apr,8.4,41
May,11.4,46
Jun,14.4,46
Jul,16.5,51
Aug,16.8,52
Sep,15.1,62
Oct,11.4,70
Nov,7.2,84
Dec,4.5,61
