month,temp,prec
Jan,12.9,34
Feb,12.3,42
Mar,10.3,77
Apr,7.3,107
May,4.5,258
Jun,2.6,291
Jul,2.7,282
Aug,3.4,214
Sep,4.8,131
Oct,7,74
Nov,9,78
Dec,11.1,56
