month,temp,prec
Jan,6.5,200
Feb,6.8,135
Mar,8.7,110
Apr,12.4,43
May,16.7,28
Jun,21.1,11
Jul,23.7,5
Aug,24.2,5
Sep,20.6,11
Oct,16.8,48
Nov,12.6,75
Dec,8.5,194
