month,temp,prec
Jan,2.2,126
Feb,4.3,118
Mar,9.3,153
Apr,14.2,114
May,18.5,128
Jun,22.6,100
Jul,24.6,128
Aug,24,99
Sep,20.7,99
Oct,14.4,85
Nov,9.1,119
Dec,4.1,140
