month,temp,prec
Jan,0.1,85
Feb,1.1,85
Mar,4.5,84
Apr,8.8,102
May,13.2,108
Jun,16.9,123
Jul,19.3,106
Aug,18.9,113
Sep,15.6,131
Oct,10.6,137
Nov,5.3,138
Dec,2,114
