month,temp,prec
Jan,-15.55,21.36
Feb,-11.37,15
Mar,-4.33,32.77
Apr,4.28,44.52
May,11.84,73.85
Jun,16.87,109.59
Jul,19.24,101.25
Aug,18.19,91.87
Sep,12.38,75.03
Oct,5.81,67.32
Nov,-3.8,32.51
Dec,-12.23,18.8
