month,temp,prec
Jan,-1.5,26
Feb,1.1,24
Mar,3.9,26
Apr,8,17
May,12.8,16
Jun,17.9,10
Jul,21.4,27
Aug,20,39
Sep,15.7,27
Oct,10.3,24
Nov,3.7,23
Dec,-0.7,23
