month,temp,prec
Jan,3.7,93
Feb,6.2,105
Mar,11,127
Apr,16.6,134
May,21.1,135
Jun,25.4,91
Jul,27.3,86
Aug,26.3,78
Sep,22.5,92
Oct,16.7,81
Nov,10.7,117
Dec,5.4,124
