month,temp,prec
Jan,-4.3,140
Feb,-5,112
Mar,-5.2,108
Apr,-2.9,60
May,1.1,30
Jun,5.9,19
Jul,9.9,19
Aug,9.7,22
Sep,6.5,29
Oct,3,44
Nov,-1.6,116
Dec,-3.8,124
