month,temp,prec
Jan,-5,225
Feb,-3,156
Mar,-1.1,130
Apr,2.1,86
May,6,68
Jun,9.6,57
Jul,12.9,41
Aug,13.2,47
Sep,9.7,74
Oct,4.8,124
Nov,-1.3,214
Dec,-4.6,235
