month,temp,prec
Jan,9.9,22
Feb,11.4,19
Mar,13.4,23
Apr,14.6,56
May,14.6,73
Jun,13.7,155
Jul,12.7,132
Aug,13,137
Sep,12.2,163
Oct,11.3,87
Nov,10.8,39
Dec,10,20
