month,temp,prec
Jan,-23.4,2
Feb,-21.1,2
Mar,-12.9,5
Apr,-2.6,10
May,5.3,16
Jun,10.6,45
Jul,12.1,75
Aug,10.4,63
Sep,4.9,19
Oct,-3.3,8
Nov,-14.3,4
Dec,-21.1,2
