month,temp,prec
Jan,-12.7,25
Feb,-13.1,20
Mar,-8.7,21
Apr,-2.5,20
May,3.8,29
Jun,9.8,48
Jul,12.6,67
Aug,10.8,62
Sep,5.8,48
Oct,0.3,39
Nov,-5.4,31
Dec,-11.1,26
