month,temp,prec
Jan,-10,11
Feb,-6.5,8
Mar,-1.2,16
Apr,6.2,37
May,12.6,62
Jun,18,82
Jul,21.5,51
Aug,20.6,38
Sep,14,38
Oct,7.8,23
Nov,-1.1,11
Dec,-8,11
