month,temp,prec
Jan,3.2,63
Feb,5.7,83
Mar,10.6,117
Apr,15.8,122
May,19.6,170
Jun,23.8,110
Jul,26.4,97
Aug,26,86
Sep,22,125
Oct,16.5,116
Nov,10.2,111
Dec,5,91
