month,temp,prec
Jan,-0.78,96.53
Feb,0.52,85.45
Mar,3.87,78.94
Apr,7.05,73.76
May,11.37,91.11
Jun,14.64,103.05
Jul,17.13,86.18
Aug,16.62,87.86
Sep,13.59,90.63
Oct,8.89,88.3
Nov,3.76,96.32
Dec,0.3,100.98
