month,temp,prec
Jan,-0.5,60
Feb,2.1,69
Mar,7.8,114
Apr,13.7,108
May,18.1,116
Jun,22.4,91
Jul,25.1,97
Aug,24.1,96
Sep,20.2,99
Oct,14,76
Nov,7.8,109
Dec,1.8,102
