month,temp,prec
Jan,-0.1,90
Feb,1,75
Mar,4.3,61
Apr,8.7,53
May,13.2,49
Jun,17.3,32
Jul,20.7,13
Aug,20.5,12
Sep,16.8,16
Oct,11.4,41
Nov,6,50
Dec,1.7,90
