month,temp,prec
Jan,17,3
Feb,18.3,5
Mar,19.7,9
Apr,20.8,38
May,21.2,97
Jun,20.4,191
Jul,19.7,146
Aug,19.9,143
Sep,19.5,171
Oct,18.9,47
Nov,17.9,11
Dec,17.2,4
