month,temp,prec
Jan,-1.23,135.62
Feb,-0.49,101.95
Mar,2.7,90.47
Apr,7.57,65.45
May,11.88,42.93
Jun,16.05,33.62
Jul,18.89,12.06
Aug,18.72,11.6
Sep,15.5,10.06
Oct,10.2,54.39
Nov,4.94,79.97
Dec,0.71,134.26
