month,temp,prec
Jan,1.8,71
Feb,2.5,49
Mar,6.1,69
Apr,9.6,54
May,13.7,72
Jun,16.8,86
Jul,18.4,75
Aug,18.1,66
Sep,15.2,63
Oct,10.6,67
Nov,6.2,64
Dec,2.9,77
