month,temp,prec
Jan,0.7,39
Feb,2.4,38
Mar,4.1,46
Apr,7.9,25
May,13.1,18
Jun,18.6,12
Jul,21.7,43
Aug,20.6,51
Sep,17,30
Oct,11.4,26
Nov,5.2,34
Dec,1.2,36
