month,temp,prec
Jan,-6.2,33
Feb,-3.2,27
Mar,3.2,65
Apr,10.5,90
May,16.7,97
Jun,22,106
Jul,24.2,107
Aug,22.8,99
Sep,18.5,95
Oct,12.2,71
Nov,4.4,57
Dec,-3.2,48
