month,temp,prec
Jan,-11.3,28
Feb,-9.3,24
Mar,-3,49
Apr,5.1,65
May,11.9,88
Jun,16.6,95
Jul,19.5,86
Aug,17.9,96
Sep,13,100
Oct,7.3,64
Nov,-0.4,54
Dec,-8.3,39
