month,temp,prec
Jan,-6.3,39
Feb,-5.6,31
Mar,-1.2,36
Apr,5.6,46
May,12,54
Jun,15.5,72
Jul,16.8,79
Aug,16,76
Sep,11.6,65
Oct,6.6,51
Nov,1.1,56
Dec,-3.6,52
