month,temp,prec
Jan,-4.5,47
Feb,-3.1,50
Mar,0.9,61
Apr,5.3,67
May,10.4,98
Jun,13.7,129
Jul,15.4,131
Aug,14.7,115
Sep,11,81
Oct,6.1,61
Nov,0.7,67
Dec,-3.1,61
