month,temp,prec
Jan,12,30
Feb,11.5,39
Mar,9.5,72
Apr,6.5,101
May,3.7,236
Jun,1.7,271
Jul,1.9,265
Aug,2.6,200
Sep,3.9,120
Oct,6.1,68
Nov,8.3,70
Dec,10.2,51
