month,temp,prec
Jan,-8.3,83
Feb,-6.8,75
Mar,-1.3,93
Apr,5.3,95
May,11.9,93
Jun,16.9,95
Jul,20,87
Aug,18.9,91
Sep,14.2,86
Oct,8.4,98
Nov,2.3,115
Dec,-5.1,100
