month,temp,prec
Jan,12,93
Feb,13.4,99
Mar,16.8,100
Apr,20,72
May,23.5,95
Jun,26.3,158
Jul,27.3,181
Aug,27,194
Sep,25.7,121
Oct,21.2,52
Nov,16.7,58
Dec,13.2,82
