month,temp,prec
Jan,-12,58
Feb,-10,42
Mar,-6.8,46
Apr,-1.9,42
May,3.8,57
Jun,8.4,64
Jul,12.5,45
Aug,11.8,46
Sep,7,46
Oct,1.6,37
Nov,-5.8,48
Dec,-10.8,51
