month,temp,prec
Jan,-22.58,18.18
Feb,-18.08,16.51
Mar,-10.54,22.84
Apr,0.21,18.85
May,8.63,37.32
Jun,14.24,68.87
Jul,17.83,71.86
Aug,16.03,70.71
Sep,8.97,61.96
Oct,2.65,47.79
Nov,-8.44,29.94
Dec,-18.98,26.4
