month,temp,prec
Jan,-6.8,38
Feb,-4.8,29
Mar,-2.7,45
Apr,2,52
May,7.2,82
Jun,11.5,78
Jul,15.4,47
Aug,14.7,47
Sep,9.6,53
Oct,4.9,44
Nov,-2,40
Dec,-6.1,35
