month,temp,prec
Jan,5.1,88
Feb,5,68
Mar,6.3,68
Apr,8,56
May,10.7,65
Jun,13.4,56
Jul,15.3,55
Aug,15.1,74
Sep,13.2,83
Oct,10.8,88
Nov,7.3,88
Dec,5.8,103
