month,temp,prec
Jan,4.6,97
Feb,6.3,99
Mar,10.7,107
Apr,15.8,77
May,20.2,99
Jun,23.9,115
Jul,25.8,140
Aug,25.3,125
Sep,21.9,94
Oct,15.9,84
Nov,11,76
Dec,6.2,85
