month,temp,prec
Jan,-2.1,111
Feb,-1,89
Mar,1.3,88
Apr,4.8,78
May,9.7,74
Jun,13.4,50
Jul,16.2,40
Aug,15.8,37
Sep,12.4,50
Oct,7.9,95
Nov,3.4,120
Dec,-0.4,120
