month,temp,prec
Jan,-1.6,14
Feb,0,17
Mar,2.4,36
Apr,7.1,48
May,12.1,67
Jun,17.2,50
Jul,20.4,49
Aug,19.5,42
Sep,14.9,37
Oct,9.5,29
Nov,2.9,26
Dec,-0.7,17
