month,temp,prec
Jan,1.8,133
Feb,2.4,105
Mar,4.3,90
Apr,7.8,66
May,12.4,47
Jun,16.5,32
Jul,19.2,21
Aug,19,18
Sep,15.7,33
Oct,11.1,86
Nov,7.1,117
Dec,3.5,147
