month,temp,prec
Jan,-17.42,27.71
Feb,-17.96,21.8
Mar,-16.12,24.46
Apr,-9.63,20.2
May,1.34,12.2
Jun,8.46,19.93
Jul,11.58,46.3
Aug,10.29,89.64
Sep,4.83,69.84
Oct,-4.39,30.88
Nov,-12.35,34.61
Dec,-17.34,30.2
