month,temp,prec
Jan,-6.8,66
Feb,-7,58
Mar,-5.1,75
Apr,-2.3,81
May,2.3,109
Jun,5.6,119
Jul,8,139
Aug,7.8,132
Sep,5.6,97
Oct,2.3,77
Nov,-2.9,82
Dec,-5.7,62
