month,temp,prec
Jan,15.4,19
Feb,14.7,23
Mar,12.3,39
Apr,8.5,55
May,5.5,145
Jun,2.9,165
Jul,3.1,147
Aug,4.2,116
Sep,5.8,67
Oct,8.7,41
Nov,11.8,41
Dec,14.1,29
