month,temp,prec
Jan,-2,118
Feb,-0.6,105
Mar,2.6,103
Apr,6.1,103
May,10.8,102
Jun,14.2,81
Jul,16.5,66
Aug,16.5,69
Sep,13.4,91
Oct,8.7,114
Nov,3.5,146
Dec,-0.2,134
