month,temp,prec
Jan,-1.6,122
Feb,-0.3,129
Mar,3.8,158
Apr,8.4,131
May,12.9,151
Jun,16.3,147
Jul,18,149
Aug,17.5,148
Sep,14.5,138
Oct,9.3,132
Nov,4.5,132
Dec,0.3,118
