month,temp,prec
Jan,2.1,72
Feb,2.6,48
Mar,5,66
Apr,8.1,47
May,12.4,60
Jun,15.4,70
Jul,16.9,71
Aug,16.8,67
Sep,14.2,69
Oct,10.6,73
Nov,5.9,68
Dec,3,72
