month,temp,prec
Jan,14.1,17
Feb,13.7,23
Mar,11.5,42
Apr,7.9,64
May,5.1,122
Jun,2.8,155
Jul,2.9,152
Aug,3.7,100
Sep,5.3,59
Oct,7.8,34
Nov,10.5,33
Dec,12.7,28
