month,temp,prec
Jan,25.1,310
Feb,25.2,300
Mar,25.5,319
Apr,25.8,214
May,25.8,141
Jun,25.5,70
Jul,25,42
Aug,25.4,25
Sep,26.3,28
Oct,26.7,78
Nov,26.4,189
Dec,25.7,291
