month,temp,prec
Jan,-31.9,6
Feb,-28.8,4
Mar,-19.5,8
Apr,-6.9,20
May,1.6,36
Jun,7.7,67
Jul,9.9,113
Aug,7.8,89
Sep,2.1,49
Oct,-6.8,20
Nov,-19.7,11
Dec,-28.7,6
