month,temp,prec
Jan,-11.83,102.94
Feb,-10.68,77.78
Mar,-5.07,110.28
Apr,1.29,119.03
May,8.8,129.93
Jun,13.36,139.58
Jul,16.04,139.71
Aug,14.71,161.88
Sep,10.27,139.12
Oct,4.11,126.09
Nov,-2,143.63
Dec,-8.47,120.06
