month,temp,prec
Jan,-7.6,37
Feb,-5.8,31
Mar,-0.5,54
Apr,5.7,70
May,11.3,72
Jun,16.5,80
Jul,19.9,76
Aug,19.5,86
Sep,15.3,88
Oct,9.4,60
Nov,2.6,58
Dec,-4.4,45
