month,temp,prec
Jan,-23.9,21
Feb,-23.7,17
Mar,-17.6,18
Apr,-10.6,22
May,-2.4,28
Jun,6.7,43
Jul,13.1,53
Aug,10.9,59
Sep,5.2,46
Oct,-4.2,38
Nov,-15.1,26
Dec,-20.2,25
