month,temp,prec
Jan,-5.1,30
Feb,-3.8,32
Mar,-1.7,39
Apr,2.3,37
May,7.1,38
Jun,12.2,30
Jul,16.9,29
Aug,16,33
Sep,11.1,32
Oct,5.8,31
Nov,-0.5,30
Dec,-4.5,31
