month,temp,prec
Jan,-5.1,16
Feb,-3.1,21
Mar,0.5,39
Apr,6.5,69
May,12.1,94
Jun,17.4,97
Jul,21.6,56
Aug,20.5,46
Sep,14.6,40
Oct,8.6,38
Nov,1.1,23
Dec,-3.8,21
