month,temp,prec
Jan,-3.5,93
Feb,-2.1,89
Mar,3,112
Apr,8.1,109
May,13.4,117
Jun,17.1,115
Jul,19.1,130
Aug,18.4,110
Sep,15.3,101
Oct,9.5,99
Nov,4.3,101
Dec,-1.1,102
