month,temp,prec
Jan,-7,46
Feb,-6.3,44
Mar,-3,46
Apr,2.1,72
May,7.3,107
Jun,10.6,133
Jul,12.3,128
Aug,12.2,98
Sep,8.8,61
Oct,4.2,45
Nov,-1,45
Dec,-4.7,49
