month,temp,prec
Jan,-10.79,28.47
Feb,-8.68,32.08
Mar,-1.67,49.33
Apr,6.49,52.53
May,10.66,58.5
Jun,14.96,34.23
Jul,17.77,21.88
Aug,17.06,11.53
Sep,12.25,11.86
Oct,5.78,32.26
Nov,-1.01,28.75
Dec,-7.02,32.17
