month,temp,prec
Jan,-21.59,0.9
Feb,-18.45,0.86
Mar,-10.97,1.57
Apr,-0.36,10.09
May,6.94,12.6
Jun,12.52,42.1
Jul,13.8,65.62
Aug,12.2,52.04
Sep,6.49,17.46
Oct,-1.44,9.15
Nov,-11.59,2.75
Dec,-18.92,2.06
