month,temp,prec
Jan,-26.4,3
Feb,-23.6,3
Mar,-14.5,5
Apr,-4.5,16
May,4.1,26
Jun,10.6,70
Jul,12.2,113
Aug,10.3,94
Sep,3.5,40
Oct,-5.1,12
Nov,-16.1,6
Dec,-24.3,3
