month,temp,prec
Jan,-4.7,41
Feb,-4.3,36
Mar,-2.5,46
Apr,0.5,56
May,4.9,87
Jun,8.7,90
Jul,11.3,99
Aug,10.7,108
Sep,8.5,94
Oct,4.4,83
Nov,-0.5,74
Dec,-3.4,40
